==12430== NVPROF is profiling process 12430, command: python main.py --epoch=100000000 --data_dir=/home/keshavsanthanam/data/srcnn_data --checkpoint_dir=/tmp/srcnn_checkpoint_VKCK5J --max_steps=10
2019-01-26 16:44:57.224962: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:964] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2019-01-26 16:44:57.225535: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1432] Found device 0 with properties: 
name: Tesla V100-SXM2-16GB major: 7 minor: 0 memoryClockRate(GHz): 1.53
pciBusID: 0000:00:04.0
totalMemory: 15.75GiB freeMemory: 15.31GiB
2019-01-26 16:44:57.225561: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2019-01-26 16:44:58.059706: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2019-01-26 16:44:58.059753: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2019-01-26 16:44:58.059761: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2019-01-26 16:44:58.060109: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 14809 MB memory) -> physical GPU (device: 0, name: Tesla V100-SXM2-16GB, pci bus id: 0000:00:04.0, compute capability: 7.0)
2019-01-26 16:44:58.061930: I tensorflow/core/common_runtime/process_util.cc:69] Creating new thread pool with default inter op setting: 2. Tune using inter_op_parallelism_threads for best performance.
['/home/keshavsanthanam/data/srcnn_data/t26.bmp', '/home/keshavsanthanam/data/srcnn_data/t9.bmp', '/home/keshavsanthanam/data/srcnn_data/t28.bmp', '/home/keshavsanthanam/data/srcnn_data/tt8.bmp', '/home/keshavsanthanam/data/srcnn_data/t39.bmp', '/home/keshavsanthanam/data/srcnn_data/t13.bmp', '/home/keshavsanthanam/data/srcnn_data/tt27.bmp', '/home/keshavsanthanam/data/srcnn_data/tt4.bmp', '/home/keshavsanthanam/data/srcnn_data/t31.bmp', '/home/keshavsanthanam/data/srcnn_data/t52.bmp', '/home/keshavsanthanam/data/srcnn_data/t61.bmp', '/home/keshavsanthanam/data/srcnn_data/tt13.bmp', '/home/keshavsanthanam/data/srcnn_data/t2.bmp', '/home/keshavsanthanam/data/srcnn_data/t21.bmp', '/home/keshavsanthanam/data/srcnn_data/t65.bmp', '/home/keshavsanthanam/data/srcnn_data/t44.bmp', '/home/keshavsanthanam/data/srcnn_data/t5.bmp', '/home/keshavsanthanam/data/srcnn_data/t53.bmp', '/home/keshavsanthanam/data/srcnn_data/t19.bmp', '/home/keshavsanthanam/data/srcnn_data/tt10.bmp', '/home/keshavsanthanam/data/srcnn_data/t7.bmp', '/home/keshavsanthanam/data/srcnn_data/t17.bmp', '/home/keshavsanthanam/data/srcnn_data/t66.bmp', '/home/keshavsanthanam/data/srcnn_data/t33.bmp', '/home/keshavsanthanam/data/srcnn_data/t12.bmp', '/home/keshavsanthanam/data/srcnn_data/t35.bmp', '/home/keshavsanthanam/data/srcnn_data/tt19.bmp', '/home/keshavsanthanam/data/srcnn_data/tt5.bmp', '/home/keshavsanthanam/data/srcnn_data/tt3.bmp', '/home/keshavsanthanam/data/srcnn_data/tt26.bmp', '/home/keshavsanthanam/data/srcnn_data/tt2.bmp', '/home/keshavsanthanam/data/srcnn_data/t64.bmp', '/home/keshavsanthanam/data/srcnn_data/t48.bmp', '/home/keshavsanthanam/data/srcnn_data/tt22.bmp', '/home/keshavsanthanam/data/srcnn_data/t49.bmp', '/home/keshavsanthanam/data/srcnn_data/t45.bmp', '/home/keshavsanthanam/data/srcnn_data/t47.bmp', '/home/keshavsanthanam/data/srcnn_data/t38.bmp', '/home/keshavsanthanam/data/srcnn_data/t54.bmp', '/home/keshavsanthanam/data/srcnn_data/t4.bmp', '/home/keshavsanthanam/data/srcnn_data/tt12.bmp', '/home/keshavsanthanam/data/srcnn_data/tt17.bmp', '/home/keshavsanthanam/data/srcnn_data/t27.bmp', '/home/keshavsanthanam/data/srcnn_data/t58.bmp', '/home/keshavsanthanam/data/srcnn_data/t14.bmp', '/home/keshavsanthanam/data/srcnn_data/t10.bmp', '/home/keshavsanthanam/data/srcnn_data/t43.bmp', '/home/keshavsanthanam/data/srcnn_data/tt9.bmp', '/home/keshavsanthanam/data/srcnn_data/t30.bmp', '/home/keshavsanthanam/data/srcnn_data/t51.bmp', '/home/keshavsanthanam/data/srcnn_data/tt15.bmp', '/home/keshavsanthanam/data/srcnn_data/tt18.bmp', '/home/keshavsanthanam/data/srcnn_data/tt24.bmp', '/home/keshavsanthanam/data/srcnn_data/tt1.bmp', '/home/keshavsanthanam/data/srcnn_data/t1.bmp', '/home/keshavsanthanam/data/srcnn_data/tt7.bmp', '/home/keshavsanthanam/data/srcnn_data/tt23.bmp', '/home/keshavsanthanam/data/srcnn_data/t57.bmp', '/home/keshavsanthanam/data/srcnn_data/t3.bmp', '/home/keshavsanthanam/data/srcnn_data/t25.bmp', '/home/keshavsanthanam/data/srcnn_data/t23.bmp', '/home/keshavsanthanam/data/srcnn_data/t37.bmp', '/home/keshavsanthanam/data/srcnn_data/tt21.bmp', '/home/keshavsanthanam/data/srcnn_data/tt25.bmp', '/home/keshavsanthanam/data/srcnn_data/t46.bmp', '/home/keshavsanthanam/data/srcnn_data/t29.bmp', '/home/keshavsanthanam/data/srcnn_data/t32.bmp', '/home/keshavsanthanam/data/srcnn_data/t34.bmp', '/home/keshavsanthanam/data/srcnn_data/t20.bmp', '/home/keshavsanthanam/data/srcnn_data/t22.bmp', '/home/keshavsanthanam/data/srcnn_data/t55.bmp', '/home/keshavsanthanam/data/srcnn_data/t24.bmp', '/home/keshavsanthanam/data/srcnn_data/tt6.bmp', '/home/keshavsanthanam/data/srcnn_data/t15.bmp', '/home/keshavsanthanam/data/srcnn_data/tt16.bmp', '/home/keshavsanthanam/data/srcnn_data/t62.bmp', '/home/keshavsanthanam/data/srcnn_data/tt20.bmp', '/home/keshavsanthanam/data/srcnn_data/t60.bmp', '/home/keshavsanthanam/data/srcnn_data/t63.bmp', '/home/keshavsanthanam/data/srcnn_data/tt14.bmp', '/home/keshavsanthanam/data/srcnn_data/t40.bmp', '/home/keshavsanthanam/data/srcnn_data/t6.bmp', '/home/keshavsanthanam/data/srcnn_data/t8.bmp', '/home/keshavsanthanWARNING:tensorflow:From /home/keshavsanthanam/.local/lib/python2.7/site-packages/tensorflow/python/util/tf_should_use.py:189: initialize_all_variables (from tensorflow.python.ops.variables) is deprecated and will be removed after 2017-03-02.
Instructions for updating:
Use `tf.global_variables_initializer` instead.
am/data/srcnn_data/t18.bmp', '/home/keshavsanthanam/data/srcnn_data/t16.bmp', '/home/keshavsanthanam/data/srcnn_data/t59.bmp', '/home/keshavsanthanam/data/srcnn_data/t56.bmp', '/home/keshavsanthanam/data/srcnn_data/t42.bmp', '/home/keshavsanthanam/data/srcnn_data/t50.bmp', '/home/keshavsanthanam/data/srcnn_data/t36.bmp', '/home/keshavsanthanam/data/srcnn_data/t11.bmp']
Now Start Training...
Epoch: [ 1], step: [10], time: [9.3853], loss: [0.35995260]
136.383682246
==12430== Profiling application: python main.py --epoch=100000000 --data_dir=/home/keshavsanthanam/data/srcnn_data --checkpoint_dir=/tmp/srcnn_checkpoint_VKCK5J --max_steps=10
==12430== Profiling result:
==12430== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","void tensorflow::functor::SwapDimension1And2InTensor3UsingTiles<unsigned int, int=128, int=3, int=128, bool=0>(unsigned int const *, tensorflow::functor::Dimension<int=3>, tensorflow::functor::SwapDimension1And2InTensor3UsingTiles<unsigned int, int=128, int=3, int=128, bool=0>*)",10,"l2_write_throughput","L2 Throughput (Writes)",98.324651GB/s,102.273432GB/s,100.419552GB/s
"Tesla V100-SXM2-16GB (0)","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<float, int=1, int=1, int>, int=16, Eigen::MakePointer>, Eigen::TensorCwiseUnaryOp<Eigen::internal::scalar_right<float, float, Eigen::internal::scalar_product_op<float, float>>, Eigen::TensorMap<Eigen::Tensor<float const , int=1, int=1, int>, int=16, Eigen::MakePointer> const > const > const , Eigen::GpuDevice>, int>(float, int=1)",33,"l2_write_throughput","L2 Throughput (Writes)",127.657191MB/s,138.937587GB/s,48.155580GB/s
"Tesla V100-SXM2-16GB (0)","void tensorflow::functor::SwapDimension1And2InTensor3UsingTiles<unsigned int, int=512, int=512, int=3, bool=0>(unsigned int const *, tensorflow::functor::Dimension<int=3>, tensorflow::functor::SwapDimension1And2InTensor3UsingTiles<unsigned int, int=512, int=512, int=3, bool=0>*)",10,"l2_write_throughput","L2 Throughput (Writes)",199.351008GB/s,207.102514GB/s,202.358373GB/s
"Tesla V100-SXM2-16GB (0)","void flip_filter<float, float>(float*, float const *, int, int, int, int)",12,"l2_write_throughput","L2 Throughput (Writes)",2.780067GB/s,722.597693GB/s,666.400064GB/s
"Tesla V100-SXM2-16GB (0)","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<float, int=1, int=1, int>, int=16, Eigen::MakePointer>, Eigen::TensorCwiseBinaryOp<Eigen::internal::scalar_difference_op<float, float>, Eigen::TensorMap<Eigen::Tensor<float const , int=1, int=1, int>, int=16, Eigen::MakePointer> const , Eigen::TensorMap<Eigen::Tensor<float const , int=1, int=1, long>, int=16, Eigen::MakePointer> const > const > const , Eigen::GpuDevice>, long>(float, int=1)",10,"l2_write_throughput","L2 Throughput (Writes)",112.097372GB/s,118.138547GB/s,116.878776GB/s
"Tesla V100-SXM2-16GB (0)","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<float, int=1, int=1, int>, int=16, Eigen::MakePointer>, Eigen::TensorCwiseBinaryOp<Eigen::internal::scalar_product_op<float, float>, Eigen::TensorMap<Eigen::Tensor<float const , int=1, int=1, int>, int=16, Eigen::MakePointer> const , Eigen::TensorMap<Eigen::Tensor<float const , int=1, int=1, long>, int=16, Eigen::MakePointer> const > const > const , Eigen::GpuDevice>, long>(float, int=1)",10,"l2_write_throughput","L2 Throughput (Writes)",113.385847GB/s,117.435342GB/s,115.510172GB/s
"Tesla V100-SXM2-16GB (0)","void cudnn::detail::explicit_convolve_sgemm<float, int, int=1024, int=5, int=5, int=3, int=3, int=3, int=0, bool=1>(int, int, int, float const *, int, float const , int, cudnn::detail::explicit_convolve_sgemm<float, int, int=1024, int=5, int=5, int=3, int=3, int=3, int=0, bool=1>*, kernel_conv_params, int, int, float, float, int, float const *, float const *)",6,"l2_write_throughput","L2 Throughput (Writes)",7.876839GB/s,566.020731GB/s,165.462673GB/s
"Tesla V100-SXM2-16GB (0)","volta_scudnn_128x32_relu_interior_nn_v1",2,"l2_write_throughput","L2 Throughput (Writes)",2.555297GB/s,2.655674GB/s,2.605759GB/s
"Tesla V100-SXM2-16GB (0)","cudnn::gemm::computeBOffsetsKernel(cudnn::gemm::ComputeBOffsetsParams)",4,"l2_write_throughput","L2 Throughput (Writes)",152.587891MB/s,217.504668MB/s,181.460103MB/s
"Tesla V100-SXM2-16GB (0)","void cudnn::detail::wgrad_alg0_engine<float, int=512, int=6, int=5, int=3, int=3, int=3, bool=1, int=512>(int, int, int, float const *, int, cudnn::detail::wgrad_alg0_engine<float, int=512, int=6, int=5, int=3, int=3, int=3, bool=1, int=512>*, float const , kernel_grad_params, int, float, int, int, int, int)",36,"l2_write_throughput","L2 Throughput (Writes)",11.826164GB/s,178.451063GB/s,90.387573GB/s
"Tesla V100-SXM2-16GB (0)","cudnn::gemm::computeWgradBOffsetsKernel(cudnn::gemm::ComputeBOffsetsParams)",12,"l2_write_throughput","L2 Throughput (Writes)",156.462193MB/s,187.328883MB/s,177.618191MB/s
"Tesla V100-SXM2-16GB (0)","void scalePackedTensor_kernel<float, float>(cudnnTensor4dStruct, float*, float)",36,"l2_write_throughput","L2 Throughput (Writes)",2.263830GB/s,534.656701GB/s,476.219526GB/s
"Tesla V100-SXM2-16GB (0)","volta_scudnn_128x64_stridedB_interior_nn_v1",2,"l2_write_throughput","L2 Throughput (Writes)",350.737684GB/s,389.132656GB/s,369.085876GB/s
"Tesla V100-SXM2-16GB (0)","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<float, int=1, int=1, long>, int=16, Eigen::MakePointer>, Eigen::TensorConversionOp<float, Eigen::TensorMap<Eigen::Tensor<int const , int=1, int=1, long>, int=16, Eigen::MakePointer> const > const > const , Eigen::GpuDevice>, long>(float, int=1)",10,"l2_write_throughput","L2 Throughput (Writes)",132.889044MB/s,135.103861MB/s,134.097878MB/s
